parid,elev
3405641,10
6261458,20
4551875,25
6261466,20
5917614,20
3272773,35
4895051,25
3393864,10
6260311,20
6069506,25
4717803,20
3393767,5
6836884,20
3107225,20
6836809,20
5488772,10
5489787,10
5489515,10
5489418,10
5489108,10
5718077,30
5492737,10
3406761,10
5489591,10
5262278,10
5364305,5
5262278,10
3428447,25
3428013,25
4537074,5
4718621,15
6557543,5
4718605,15
4537074,5
6291926,20
4537104,5
4537058,5
6291926,20
6556407,5
4536205,5
6292809,20
6412421,20
6557161,5
3108680,20
3109325,20
3574206,20
3574362,20
6557390,5
3108680,20
3108281,20
3574273,20
3574320,20
3109244,20
3574664,30
6250154,15
3506031,5
3433734,25
4817204,15
3506031,5
3383354,15
3505247,5
3408861,10
3505191,5
3408837,10
3408993,10
3111397,5
3111371,5
3408446,10
3113179,5
3111320,5
3113306,5
3113217,5
3409311,10
3385322,10
3409311,10
3386884,10
3112032,5
3112679,5
3112547,5
3408985,10
3389492,20
6646970,15
3111273,5
6646961,15
3397975,15
6646961,15
6646911,15
5630838,30
5491536,15
6646911,15
5630871,30
3111222,5
5630986,30
6647186,15
5630986,30
6647224,15
3410971,10
5632172,30
5491099,15
3111176,5
5632024,30
5630684,30
5632024,30
5632024,30
5630684,30
5638278,25
5632075,30
5639991,25
5917789,20
5639967,25
5630471,30
5656136,20
5630471,30
5654672,20
5656578,20
5629287,30
5917703,20
5631974,30
5631974,30
5656560,20
6313288,20
3140419,20
5917461,20
6312834,20
3140338,20
6313113,20
3140338,20
6313113,20
3140702,20
3140699,20
6312486,20
3408021,10
3423615,25
4542248,25
3406541,10
3423488,25
3405951,10
3405951,10
3406443,10
3405935,10
3406427,10
6030405,20
6030057,20
3406028,10
4807128,20
5918157,20
4807403,20
3406656,10
4807390,20
3406478,10
4807209,20
4807209,20
3405692,10
4807144,20
5275906,10
5274977,10
5275906,10
5264289,10
5275311,10
5275680,10
6716919,20
3392108,5
6716854,20
3392345,5
3392191,5
3392914,5
3392167,5
5263118,10
5916987,20
5263495,10
5189643,20
5352650,20
3486668,10
5351459,20
5351271,20
5651789,20
5753590,20
5753557,20
5652092,20
3407938,10
5652220,20
3532473,5
5652220,20
5917011,20
5652165,20
5190234,20
5703088,20
5703029,20
3497244,5
5703029,20
5703517,20
3395221,5
3395221,5
5703380,20
3503724,5
5703291,20
3512561,10
3536380,10
3538234,10
3566840,25
3539222,15
5917002,20
3407211,5
3568184,20
3569369,15
4833480,30
3575555,25
4881115,30
5399702,30
3430093,25
3430883,25
3405617,10
5988163,20
4534016,10
3422783,25
6796220,20
4989650,25
4988912,25
6535868,15
4754636,30
4754652,30
5256855,20
4817336,20
5263533,10
4827072,20
4989005,25
6030448,20
6002444,15
5151492,20
5151298,20
5151930,20
5151506,20
5189554,20
5703312,20
3541545,10
6617023,20
3541910,10
3095201,10
3095081,10
3095227,10
3095103,10
3095278,10
3095286,10
3095111,10
3095171,10
3095286,10
3096045,10
3095189,10
3095391,20
3095430,15
3095464,15
3096541,15
3095545,10
3095545,10
3095651,15
3095821,10
3096614,15
3095910,15
3095995,10
3096681,15
3096002,15
3098536,10
3096011,15
3096037,10
3096690,10
3096053,15
3098803,10
3098897,15
3097084,10
3096746,10
3096908,15
3098617,10
3098803,10
3098234,10
3097165,10
3096053,15
3097181,15
3097432,15
3098269,10
3097441,15
3097521,10
3097629,15
3098285,10
3098323,10
3097629,15
3096070,10
3097653,15
3097831,15
3097840,15
3098366,10
3097980,10
3098404,10
3098536,10
3098897,15
3099770,15
3099052,10
3096096,15
3099800,10
3099192,15
3099257,10
3099851,10
3099893,15
3099958,15
3099401,15
3100034,10
3100042,10
3100077,10
3100212,10
3096215,15
3100425,10
3099494,10
3100450,10
3100689,10
3100719,10
3100751,10
3099575,10
3099605,10
3099613,10
3100891,10
3096215,15
3101146,15
3099656,10
3101286,10
3099664,10
3101308,15
3101553,10
3099681,10
3101618,10
3101766,10
3096231,10
3099681,10
3101821,10
3099702,10
3101855,15
3101952,15
3101979,10
3102151,15
3099711,10
3102231,10
3102274,20
3096339,10
3099745,10
3102304,15
3104196,10
3104226,15
3104226,15
3102347,15
3102363,15
3431600,25
3102509,15
3102576,15
3102576,15
3096452,15
3134770,10
3131274,10
3131606,10
3102720,15
3102738,15
3131801,10
3131932,10
3102746,10
3132637,15
3131941,10
3102754,10
3132203,10
3132238,10
3102754,10
3132254,10
3132271,10
3132289,10
3132726,15
3132297,10
3102932,15
3103335,10
3132416,10
3103416,10
3132424,10
3103611,15
3132611,15
3132611,15
3103823,15
3132751,15
3132629,15
3103882,15
3134753,15
3104064,15
3104072,15
3134834,20
3104072,15
3134851,20
3104102,15
3132769,15
3136560,10
3136578,15
3134851,20
3134931,15
3134958,15
3134966,15
3136756,15
3135032,10
3135156,15
3136888,20
3137124,20
3132785,15
3135261,15
3135334,15
3135491,15
3137124,20
3137205,15
3137221,10
3135636,15
3135997,20
3137272,10
3136314,20
3132793,15
3137302,20
3137361,15
3136403,20
3136411,15
3137418,10
3136438,10
3137531,15
3137639,15
3137841,15
3132891,20
3136438,10
3138139,10
3138309,10
3429940,25
3108329,20
3420519,10
4827439,20
3132955,15
4827366,20
3111460,5
3232143,25
3111362,5
3247876,25
3245504,30
3247396,25
3247426,25
3245521,25
3247485,25
3132980,10
3247515,25
3246250,25
3247531,25
3247604,25
3247337,25
3247663,25
3247680,25
3247353,25
3133153,15
3247698,25
3247698,25
3248007,25
3247701,25
3248031,25
3247728,25
3247752,25
3248147,25
3247761,25
3248147,25
3133161,15
3248201,25
3247841,25
3247884,25
3248244,25
3247922,25
3247931,25
3248252,25
3248007,25
3133269,15
3248261,25
3250583,25
3272544,20
3248481,25
3133285,15
3272641,30
3248520,25
3272722,40
3248562,25
3272803,40
3272846,40
3272862,40
3273494,35
3133307,15
3249143,25
3274334,15
3273541,35
3274105,25
3274539,10
3274130,25
3274199,15
3133307,15
3274253,15
3274628,5
3276884,35
3276981,35
3277091,35
3274733,5
3277104,35
3133382,15
3277112,35
3277139,35
3277163,35
3274806,5
3274890,5
3275187,5
3277309,40
3275357,5
3275411,5
3133463,15
3277465,35
3277481,35
3280156,5
3275616,5
3277589,40
3133536,15
3277759,35
3275951,20
3275951,20
3275951,20
3277848,40
3276205,25
3276612,35
3276671,35
3133561,15
3276701,35
3277848,40
3277872,40
3277937,30
3277996,30
3278267,30
3278348,30
3276744,30
3133579,15
3278496,35
3276868,35
3276876,35
3276876,35
3278518,35
3278623,35
3278828,15
3133684,10
3278844,15
3278917,15
3278674,20
3278810,15
3282191,5
3279093,10
3279182,15
3282370,5
3282451,10
3133838,10
3282523,10
3282621,10
3279298,10
3279603,10
3279751,15
3282728,10
3279981,5
3282850,10
3279981,5
3133897,10
3282876,10
3282965,15
3284399,10
3284674,10
3280148,5
3280300,5
3280687,5
3133978,10
3284721,10
3280741,5
3284721,10
3284739,10
3284739,10
3281365,5
3284852,20
3281772,5
3284941,15
3281772,5
3284950,15
3134711,10
3281918,5
3281969,5
3285042,15
3285131,15
3282035,5
3282051,5
3286448,10
3285816,10
3290097,30
3290241,30
3285883,10
3286022,15
3290500,30
3290534,30
3286065,15
3286511,10
3290623,40
3286430,10
3294335,40
3294343,45
3294360,45
3290798,40
3294530,40
3290852,35
3294556,40
3286511,10
3291085,40
3294572,40
3291115,35
3294700,40
3294734,40
3295439,30
3291166,30
3295951,10
3291336,30
3286588,10
3296249,10
3296397,10
3296427,10
3296478,10
3296648,10
3292341,40
3293134,35
3296672,10
3286901,10
3296737,10
3293894,40
3293991,40
3293991,40
3296745,10
3296834,10
3294009,40
3296966,10
3286910,10
3294033,40
3297067,10
3294301,45
3297393,10
3297423,10
3297075,10
3297491,10
3297652,10
3297661,10
3286928,10
3297083,10
3297105,10
3297661,10
3297792,10
3298063,10
3298373,10
3297121,10
3298624,10
3286961,10
3298730,10
3298942,10
3297245,10
3298951,10
3298993,10
3299001,10
3300637,10
3299027,10
3300696,10
3287177,10
3299027,10
3299132,10
3300700,10
3300831,10
3300939,10
3299175,10
3287533,10
3301013,10
3301463,10
3299183,10
3301480,10
3301668,10
3301684,10
3299191,10
3301749,10
3301871,10
3287584,10
3301919,15
3301943,15
3301943,15
3300033,10
3300122,10
3300181,10
3301960,15
3287762,5
3300581,10
3302028,20
3302371,10
3302451,10
3302524,10
3302133,15
3302249,15
3302672,10
3302699,10
3302800,15
3287843,30
3302265,10
3302826,15
3304462,30
3302885,15
3304543,30
3302931,15
3287916,30
3304543,30
3304829,25
3303156,20
3303164,20
3304853,25
3303245,20
3304888,25
3304900,25
3303261,20
3288092,30
3304951,30
3304152,10
3305132,30
3305191,30
3304217,10
3304381,30
3304381,30
3306091,25
3288424,30
3305469,25
3306104,25
3306333,25
3305558,25
3306350,30
3305612,25
3288700,30
3305655,25
3306350,30
3305728,20
3306457,30
3305736,20
3305833,20
3306520,5
3306546,10
3288718,30
3305884,20
3306562,5
3305892,20
3430727,25
3305990,20
3383923,15
3289072,30
3573811,25
5151131,20
3378474,15
3378571,15
3378822,15
3382129,15
3382137,15
3378865,15
3289137,30
3382145,15
3378873,15
3378890,15
3378890,15
3382668,15
3379195,15
3379560,15
3382935,20
3289153,30
3382935,20
3379578,15
3379632,15
3383044,20
3383125,15
3383176,15
3383435,20
3379659,15
3289633,30
3383443,20
3383486,20
3379721,15
3383494,15
3383494,15
3379942,15
3289650,30
3379969,15
3383508,15
3383761,20
3380037,15
3381190,15
3381211,15
3383818,15
3383940,15
3381351,15
3289668,30
3381360,15
3383966,15
3381432,15
3384024,20
3381483,15
3384059,20
3382111,15
4745564,30
3289838,30
3385501,15
3385748,10
3385993,10
3384148,10
3384199,15
3289897,30
3384245,20
3384261,20
3385993,10
3384288,20
3386116,15
3384369,15
3386124,15
3384415,20
3386183,10
3387180,15
3384423,20
3386205,10
3386256,15
3386311,15
3384601,15
3384628,15
3386337,15
3386353,15
3386418,15
3387252,10
3386728,10
3384920,10
3384954,10
3384971,10
3386795,10
3385101,10
3386914,10
3386914,10
3385101,10
3387368,10
3387066,10
3385276,10
3387121,15
3387163,15
3389140,15
3385349,10
3385420,10
3389263,20
3387503,15
3389280,20
3385438,10
3390407,15
3389379,20
3390661,10
3389468,20
3390750,15
3389522,20
3390831,15
3387538,10
3391101,15
3389557,20
3391241,20
3389565,20
3389743,20
3391250,20
3395123,10
3389743,20
3387546,15
3389794,15
3389832,15
3395131,10
3395263,10
3395263,10
3389905,10
3389905,10
3395301,15
3390130,15
3387554,15
3395301,15
3390156,15
3395310,15
3390181,10
3395328,15
3395361,15
3387554,15
3390181,10
3390229,15
3395395,20
3390245,15
3395816,15
3390245,15
3390253,15
3395816,15
3390342,15
3395875,15
3387597,15
3395883,15
3390351,15
3395891,15
3397754,15
3397801,15
3396120,15
3397851,15
3396243,15
3396251,15
