parid,elev
5241866,5
5243923,10
5251713,20
5216462,10
5253040,5
5240355,25
5255123,25
5216471,10
5256006,5
5256073,20
5257665,15
5258530,10
5216489,10
5240371,25
5267326,10
5262260,10
5262766,10
5268586,25
5278557,30
5268594,25
5268608,25
5268616,25
5216497,10
5284620,10
5268624,25
5268632,25
5268641,25
5268659,25
5268667,25
5289851,30
5301745,10
5216501,10
5268675,25
5301915,10
5268683,25
5268691,25
5268705,25
5301974,10
5268713,25
5303047,5
5268721,25
5216527,10
5268730,25
5333574,30
5312909,5
5345009,25
5345742,25
5216535,10
5368246,10
5377202,25
5345017,25
5392031,10
5378896,25
5393186,25
5393461,15
5216551,10
5398625,10
5398447,15
5399737,30
5399745,30
5399591,5
5399761,30
5399770,5
5399605,10
5216560,10
5399818,30
5399826,30
5399699,30
5399834,30
5399842,30
5399851,30
5216586,10
5399702,30
5399869,30
5399711,30
5216594,10
5399729,30
5399923,30
5400042,30
5400077,30
5216616,10
5399893,30
5400085,30
5400093,30
5400115,30
5216632,10
5425177,25
5425223,25
5400107,30
5425258,25
5431207,15
5457788,25
5425533,25
5216659,10
5425550,25
5425576,25
5459543,25
5459551,25
5425649,25
5425673,25
5461718,25
5426491,15
5216675,10
5479471,10
5462099,20
5479633,30
5462102,20
5481387,25
5488608,25
5462153,20
5216683,10
5462161,20
5488608,25
5462170,20
5488730,10
5496899,30
5500420,40
5500462,40
5500489,40
5500438,40
5500501,40
5216691,10
5500454,40
5504344,5
5520331,25
5510972,15
5546853,30
5556891,15
5560872,5
5562565,5
5563448,5
5562174,50
5568334,25
5568342,25
5568385,20
5568407,20
5568415,15
5596991,5
5556905,15
5576434,25
5598853,10
5599183,10
5602974,15
5599191,10
5599205,10
5599213,10
5602826,20
5556913,15
5599221,10
5602834,15
5599230,10
5602842,15
5599248,10
5556921,15
5599256,10
5602851,15
5602869,15
5599264,10
5602877,20
5602885,20
5602893,15
5599272,10
5602982,15
5602907,15
5602915,15
5599281,10
5602923,20
5602931,15
5602991,20
5599299,10
5602940,15
5599302,10
5602958,15
5602966,15
5603253,10
5599311,10
5603008,20
5603261,10
5599329,10
5603270,10
5604535,15
5604543,15
5604551,10
5603288,10
5603296,10
5604560,10
5603016,15
5603300,10
5603318,10
5603326,10
5604586,10
5603334,15
5603342,15
5603351,15
5603024,15
5606929,15
5603369,15
5607089,25
5603377,20
5603385,20
5603393,15
5611388,10
5603032,15
5603407,15
5611442,20
5603415,20
5612295,25
5603423,10
5603431,15
5603041,20
5612341,25
5603440,15
5612686,30
5603458,15
5603059,20
5603466,20
5612694,30
5603474,20
5612708,30
5612724,30
5612805,30
5612848,30
5603482,20
5603067,15
5603491,15
5612872,30
5603504,15
5612881,30
5612899,30
5603512,20
5612902,30
5612911,30
5612929,30
5603075,15
5613101,30
5612937,30
5612945,30
5612961,30
5613119,30
5614077,30
5612970,30
5603083,15
5613003,25
5613011,30
5613062,30
5614689,30
5613071,30
5613089,30
5603091,15
5613097,30
5617670,30
5625117,30
5620522,30
5625478,30
5603105,20
5626075,30
5626091,25
5626083,30
5626105,30
5603113,15
5626261,30
5626741,20
5626750,15
5626270,30
5627616,25
5626768,15
5626776,15
5626784,15
5603121,15
5641091,25
5627675,30
5642763,10
5603130,15
5643441,25
5643450,25
5651410,20
5651568,20
5603148,20
5654044,20
5658635,10
5667111,25
5603156,20
5654052,15
5656926,15
5656934,15
5656942,15
5675009,10
5656951,20
5656969,20
5681670,25
5603164,15
5656977,20
5681793,25
5682901,20
5694658,5
5705536,20
5694666,5
5712583,5
5722309,30
5603172,15
5718077,30
5722325,30
5723470,5
5742156,10
5723488,5
5723496,5
5749428,30
5759652,20
5723500,5
5603181,15
5723518,5
5761169,20
5763927,25
5723526,5
5723534,5
5764575,5
5603199,15
5723542,5
5764583,5
5765261,10
5723569,5
5723577,5
5603202,10
5767108,10
5770974,25
5776221,30
5780414,25
5793737,5
5783600,5
5795811,15
5603211,10
5798739,30
5798658,25
5798674,25
5799271,30
5799301,10
5799999,20
5603229,10
5799999,20
5801934,10
5802264,15
5798682,30
5802311,10
5603237,10
5803180,10
5807282,5
5822150,10
5603245,10
5843254,20
5850234,5
5851281,30
5798712,30
5798721,30
5853713,25
5852547,20
5855988,25
5855996,25
5859258,30
5859487,10
5856003,25
5864669,10
5856011,25
5868168,10
5870758,20
5856020,25
5871576,25
5871584,30
5877434,30
5866599,30
5877442,25
5880672,20
5879968,10
5880036,20
5881466,30
5883710,15
5885224,30
5892387,15
5898881,5
5880362,10
5909212,15
5913856,25
5914585,10
5913325,10
5918301,15
5918319,20
5936724,25
5937852,5
5943283,10
5918335,20
5934144,30
5946126,30
5952533,30
5946754,25
5956211,5
5955761,5
5965414,25
5968600,40
5968618,40
5968626,40
5965562,10
5978583,30
5955931,30
5968634,40
5978605,30
5978591,40
5984508,5
5996107,10
5986616,35
5997740,20
5998941,5
5988791,20
6000387,20
6001162,30
6005494,15
6005460,15
6005508,15
6005516,15
6005478,15
6005486,15
6007101,10
6005524,15
6007110,15
6005541,30
6007284,20
6007128,20
6007136,15
6005559,30
6007144,10
6007179,10
6009163,5
6007187,10
6007306,20
6009171,20
6009180,20
6007195,15
6007209,10
6009198,15
6007411,15
6009201,10
6009244,15
6009252,20
6009210,10
6009228,20
6009236,10
6011095,25
6011117,25
6009261,20
6009279,20
6009295,15
6009309,5
6011125,25
6011133,20
6011109,25
6012873,5
6012903,10
6012881,10
6011141,5
6012890,15
6011150,15
6011168,10
6013900,15
6011176,15
6011184,15
6012911,10
6011192,15
6011206,10
6011214,10
6013926,20
6012482,15
6023972,10
6012920,20
6024545,10
6035270,20
6029067,20
6031258,20
6035288,20
6031428,15
6012938,15
6035296,20
6031452,20
6035318,20
6031479,20
6038252,15
6012946,15
6038261,15
6031843,40
6038279,20
6038287,20
6038295,25
6038309,25
6038317,25
6012954,20
6038562,20
6038325,25
6038571,20
6038589,25
6038333,10
6038597,20
6038341,15
6038601,15
6038350,25
6038376,20
6012962,15
6038384,20
6038619,20
6038392,10
6038627,20
6038414,25
6038635,20
6038643,25
6038651,20
6038422,20
6038660,20
6038686,20
6065047,10
6055246,25
6067139,30
6038431,20
6038449,20
6069603,25
6076791,30
6080046,25
6038457,20
6038465,30
6081212,5
6081221,5
6038473,5
6038490,20
6083606,10
6038503,15
6038511,20
6083614,10
6085692,25
6080721,25
6092605,10
6038520,20
6102945,15
6038538,25
6107866,5
6105898,5
6038546,20
6114480,5
6105901,5
6107858,5
6114498,5
6114501,5
6123403,10
6131317,5
6129657,25
6129665,25
6131317,5
6131988,5
6129673,25
6137218,10
6144281,10
6080739,25
6151334,10
6144290,10
6156026,25
6151342,10
6156956,30
6158118,10
6172781,30
6210268,5
6183325,5
6080747,25
6211612,10
6183333,5
6183368,5
6214891,5
6218528,10
6183376,5
6183384,5
6220263,25
6220271,25
6224935,15
6220280,25
6233039,10
6249202,20
6244821,25
6249253,5
6249733,15
6224943,15
6252777,25
6259267,20
6260117,20
6274371,25
6271984,15
6274975,30
6274398,25
6279063,25
6276293,10
6279098,25
6274401,25
6279811,25
6288666,20
6288470,5
6289409,15
6291268,20
6282439,10
6292841,20
6292850,20
6295409,20
6295417,15
6299919,30
6303266,15
6300151,10
6303177,15
6303185,15
6303193,15
6315345,25
6303207,15
6313784,20
6314519,30
6303215,15
6303274,15
6315302,25
6303223,15
6303231,15
6303258,15
6315311,25
6303282,15
6315337,25
6315329,25
6315353,25
6321329,30
6323925,20
6324000,15
6324018,15
6303304,15
6315361,25
6315370,25
6315388,25
6342601,10
6315396,25
6360472,5
6362564,5
6362572,5
6315400,25
6368422,15
6362947,20
6364061,25
6368431,10
6368449,10
6368457,10
6368465,10
6368473,15
6364079,25
6368554,15
6368481,15
6368490,15
6368503,15
6368562,15
6368571,15
6368511,15
6368520,15
6364087,25
6368589,15
6368597,15
6368538,15
6368601,15
6364109,10
6368619,15
6368546,15
6368627,15
6368635,15
6383928,15
6368643,15
6386510,20
6368651,15
6364117,25
6388083,30
6368660,10
6368678,10
6401250,10
6368686,10
6401560,10
6412839,20
6368694,10
6413495,20
6364125,25
6368708,10
6368716,10
6413886,10
6368724,10
6418993,25
6432511,10
6436142,25
6432708,5
6364133,25
6438242,25
6452172,30
6432881,30
6456801,15
6457034,15
6497761,5
6364141,25
6457344,20
6503290,15
6505331,10
6457352,10
6457361,10
6505349,5
6508356,20
6505756,10
6508909,30
6364150,25
6505799,10
6509964,15
6505802,10
6513953,5
6510423,10
6528021,5
6529442,10
6542368,20
6536082,15
6364168,25
6542147,5
6543496,25
6542325,20
6553939,20
6575177,10
6542341,20
6542350,20
6558213,5
6575185,10
6577145,25
6575495,30
6577315,10
6577901,5
6584249,5
6577919,5
6578192,10
6575509,30
6590915,15
6575916,5
6596484,5
6596492,5
6596506,5
6575924,5
6605866,10
6610657,25
6611521,35
6612081,20
6612421,25
6596514,5
6614423,10
6612081,20
6619522,25
6624992,5
6616574,10
6625913,10
6596522,5
6618062,20
6625921,10
6625930,10
6639485,10
6627452,10
6630038,30
6644217,5
6630046,30
6596531,5
6644276,10
6647291,15
6644292,10
6648638,10
6644306,10
6650748,10
6648646,10
6655553,15
6596549,5
6648654,10
6648662,10
6659214,10
6664412,30
6668655,15
6669104,10
6657122,10
6670340,25
6597278,5
6676011,10
6670366,25
6671150,25
6676119,10
6680949,5
6690332,10
6680957,5
6696519,5
6717133,20
6690332,10
6723486,25
6694796,25
6723664,25
6729468,10
6748594,35
6749191,15
6723672,25
6750092,15
6723681,25
6723699,25
6761060,10
6723729,15
6750254,25
6723737,15
6723745,15
6723753,15
6750696,20
6723761,15
6769729,15
6781109,20
6784698,10
6723770,15
6791660,5
6791678,10
6802009,5
6813221,5
6802904,15
6793115,30
6826226,5
6829195,15
6834270,10
6836507,20
6843155,30
6813230,5
6837465,10
6851816,10
6837490,5
6868310,20
6872937,15
6872945,15
6869456,10
6878081,10
6878234,10
6878099,10
6878102,10
6878242,10
6878251,10
6878544,10
6878111,10
6878129,10
6878269,10
6878277,10
6878285,10
6878293,10
6878137,10
6878307,10
6878552,10
6878145,10
6878315,10
6878323,10
6878153,10
6878161,10
6878331,10
6878170,10
6878561,10
6878340,10
6878188,10
6878196,10
6878358,10
6878200,10
6878366,10
6878218,10
6878374,10
6878579,10
6878226,10
6878382,10
6890749,20
6878391,10
6878404,10
6878412,10
6878421,10
6893233,5
6878587,10
6894647,10
6878439,10
6894655,10
6894663,10
6878447,10
6894671,10
6894680,10
6878455,10
6894698,10
6878595,10
6878463,10
6894701,10
6894710,10
6878471,10
6894728,10
6878609,10
6894736,10
6878480,10
6894744,10
6878498,10
6894752,10
6878501,10
6894761,10
6894779,10
6878617,10
6894787,10
6878510,10
6894795,10
6878528,10
6894809,10
6894817,10
6878536,10
6878625,10
6894825,10
6894833,10
6911401,10
6894841,10
6912254,10
6878633,10
6912262,10
6912271,10
6912289,10
6912297,10
6912301,10
6878641,10
6912319,10
6912084,10
6912327,10
6878650,10
6912335,10
6912343,10
6912351,10
6912360,10
6912092,10
6878668,10
6912378,10
6912386,10
6912106,10
6912394,10
6912408,10
6912416,10
6912424,10
6912432,10
6912114,10
6878676,10
6912441,10
6912459,10
6912467,10
6912122,10
6912475,10
6912131,10
6912149,10
6878684,10
6912483,10
6912157,10
6912165,10
6912173,10
6912190,10
6912491,10
6912203,10
6912505,10
6912211,10
6878692,10
6912513,10
6912220,10
6912521,10
6912530,10
6912238,10
6912548,10
6878706,10
6912246,10
6912556,10
6912653,10
6912661,10
6878714,10
6912564,10
6912572,10
6912670,10
6912688,10
6912581,10
6912696,10
6912599,10
6912700,10
6912718,10
6912602,10
6912726,10
6878722,10
6912611,10
6912629,10
6912734,10
6912637,10
6912645,10
6912742,10
6912971,10
6878731,10
6912751,10
6912769,10
6912980,10
6912998,10
6912777,10
6913005,10
6912785,10
6912793,10
6878749,10
6913013,10
6913021,10
6912807,10
6912815,10
6912823,10
6912831,10
6913030,10
6878757,10
6913048,10
6912840,10
6912858,10
6913056,10
6912866,10
6913064,10
6912874,10
6878765,10
6913072,10
6913081,10
6912882,10
6913099,10
6912891,10
6912904,10
6913102,10
6913111,10
6912912,10
6878773,10
6912921,10
6913129,10
6922675,15
6912939,10
6878781,10
6912947,10
6912955,10
6924970,20
6927618,25
6912963,10
6930074,10
6945241,10
6932409,5
6930082,10
6945250,10
6930091,10
6930104,10
6945268,10
6945276,10
6945284,10
6945292,10
6930112,10
6930121,10
6930139,10
6945306,10
6945314,10
6945055,10
6930147,10
6945322,10
6930155,10
6930163,10
6945331,10
6930171,10
6945667,10
6945675,10
6945349,10
6945357,10
6945683,10
6945691,10
6945705,10
6945713,10
6945365,10
6945721,10
6945730,10
6945373,10
6945381,10
6945390,10
6945748,10
6945756,10
6945403,10
6945764,10
6945411,10
6945772,10
6945781,10
6945799,10
6945420,10
6945802,10
6945811,10
6945829,10
6945438,10
6945446,10
6945837,10
6945454,10
6945845,10
6945462,10
6945853,10
6945471,10
6945489,10
6945071,10
6945861,10
6945501,10
6945519,10
6945527,10
6945870,10
6945888,10
6945535,10
6945543,10
6945080,10
6945551,10
6945896,10
6945900,10
6945918,10
6945926,10
6945934,10
6945560,10
6945942,10
6945951,10
6945098,10
6945969,10
6945578,10
6945977,10
6945985,10
6945586,10
6945594,10
6945101,10
6945993,10
6946001,10
6946019,10
6945608,10
6946027,10
6945616,10
6946035,10
6945624,10
6945110,10
6945632,10
6945641,10
6946043,10
6946051,10
6946060,10
6946078,10
6946086,10
6945659,10
6946345,5
6945128,10
6946094,10
6946108,10
6946116,10
6946353,5
6946361,5
6946370,5
6946124,10
6946132,10
6945136,10
6946388,10
6946141,10
6946396,5
6946400,5
6946159,10
6946418,5
6945144,10
6946167,5
6946175,5
6946426,5
6946183,10
6946434,5
6962111,15
6946191,10
6945152,10
6946205,10
6946213,10
6965978,15
6946221,5
6946230,5
6973202,25
6982643,5
6982651,5
6945161,10
6946248,5
6982678,5
6982686,5
6946256,5
6946264,5
6982694,5
6946272,5
6982708,5
6982716,5
6945179,10
6946281,5
6946299,5
6946302,5
6982724,5
6946311,5
6982732,5
6946329,5
6945187,10
6946337,5
6982741,5
6982996,5
6982759,5
6982767,5
6982775,5
6945195,10
6983003,5
6983011,5
6982783,5
6982791,5
6983020,5
6982805,10
6945209,10
6982813,5
6983038,5
6982821,5
6982830,5
6983046,5
6982848,5
6982856,5
6945217,10
6983054,5
6983062,5
6983071,5
6983089,5
6983097,5
6982864,5
6983101,5
6982872,5
6945225,10
6982881,5
6983119,5
6983127,5
6983135,5
6983143,5
6983151,5
6982899,5
6982902,5
6983160,5
6945233,10
6983178,5
6982911,5
6983186,5
6983194,5
6982929,5
7021064,5
6982937,5
6983208,5
6982945,5
6982953,5
6983216,5
6982961,5
7021072,5
6982970,5
7028085,5
7028301,5
6982988,5
7030489,5
7054663,15
7021081,5
7054671,15
7054680,15
7054698,15
7054701,15
7054710,10
7021099,5
7054728,10
7080125,5
7054787,15
7054833,15
7080508,5
7090589,5
7151022,10
7153718,25
7021102,5
7180855,10
7181754,5
7188643,20
7189909,10
7021111,5
7194589,25
7210746,5
7231697,20
7185865,25
7239540,5
7021129,5
7292271,5
7307081,5
7375184,25
7396360,25
7222671,5
7397013,15
7021137,5
7397200,15
7397901,10
7021145,5
7397919,10
7397927,15
7397935,10
7397838,20
7398541,5
7397846,20
7021153,5
7397854,15
7397862,15
7416891,20
7397871,10
7439646,10
7397889,5
7397897,20
7440067,10
7439654,10
7441331,5
7446553,30
7442922,10
7483700,10
7472589,25
7522853,5
7483947,10
7486741,25
7525488,30
7518627,10
7542455,15
7555824,15
7553627,25
7565099,15
7571901,25
7559277,10
7559285,10
7572915,25
7559293,10
7574730,25
7518635,10
7574748,25
7559307,10
7559315,10
7574756,25
7581728,10
7652048,25
7559323,10
7664429,10
7664631,25
7664640,25
7518643,10
7664658,25
7559331,10
7664666,25
7664674,25
7664828,25
7559340,10
7559358,10
7681226,25
7518651,10
7693836,20
7712954,25
7713195,25
7559366,10
7713209,25
7726548,15
7559374,10
7559391,10
7726149,10
7559404,10
7518660,10
7726157,10
7740168,20
7757885,25
7559412,10
7772906,10
7772914,10
7757893,25
7757907,25
7518678,10
7774496,15
7808790,10
7774500,15
7824892,15
7824906,15
7825007,15
7833824,15
7824914,15
7824922,15
7825015,15
7825023,15
7824931,15
7825031,15
7824949,15
7844249,5
7825040,15
7824957,15
7825058,15
7824965,15
7824973,15
7826640,25
7881063,30
7890071,30
7824981,15
7824990,15
7849895,25
8001068,5
8000405,20
8001286,25
8001140,15
8001797,20
8001799,10
8003767,30
8002481,25
8003810,25
8003768,30
8003768,30
7849909,25
8003768,30
8003769,25
8004337,25
8003770,35
8004363,25
8003771,30
8004364,25
8004365,25
7850303,25
8004366,25
8004370,25
8004372,25
8004373,25
7850311,25
8004380,25
8004529,10
8004395,25
8004933,10
8005217,30
8007159,5
8004367,25
8007825,30
8004368,25
8007822,10
8007863,15
8007884,20
8008018,15
8008364,25
8004369,25
8008515,35
8008519,25
8008520,30
8008365,25
8007823,10
8008524,30
8009749,10
8008814,35
8008815,35
8009769,10
8009770,30
8009843,15
8009776,10
8007824,10
8009844,10
8011009,30
8009845,15
8011037,25
8011675,5
8011728,30
3095260,10
3094956,5
3094948,5
3094964,5
3094972,5
3095278,10
3094981,5
3094999,5
3095286,10
3095006,5
3095511,15
3095294,10
3095308,10
3095049,10
3095316,10
3095324,10
3095332,10
3095057,10
3095341,10
3095529,15
3095065,10
3095359,15
3095367,15
3095073,10
3095375,15
3095383,20
3095081,10
3095391,20
3095537,10
3095405,15
3095413,15
3095421,10
3095090,10
3095430,15
3095448,10
3095545,10
3095103,10
3095111,10
3095456,10
3095464,15
3095120,10
3095553,10
3095472,15
3095138,10
3095146,10
3095154,10
3095481,15
3095162,10
3095561,20
3095171,10
3095189,10
3095197,10
3095499,10
3095201,10
3095219,10
3095227,10
3095502,15
3095570,10
3095235,10
3095791,10
3095243,10
3095251,10
3095995,10
3096002,15
3096011,15
3095588,10
3095791,10
3096029,15
3096037,10
3095596,10
3096045,10
3096053,15
3096061,15
3095791,10
3095600,15
3096070,10
3096088,20
3096096,15
3095791,10
3096100,10
3095618,10
3096118,15
3096126,15
3096134,15
3097807,10
3095626,15
3095791,10
3096142,10
3096151,15
3096169,15
3096177,10
3096185,10
3095634,15
3095804,10
3095812,10
3095821,10
3096193,15
3095839,10
3096207,15
3095847,10
3095642,15
3096215,15
3095855,10
3096223,10
3095863,15
3095871,15
3096231,10
3095651,15
3095910,15
3096240,15
3096258,15
3095928,15
3095936,15
3095944,15
3095669,15
3096266,15
3095952,15
3095961,15
3095979,15
3096274,10
3095677,15
3096282,10
3095987,15
3096291,15
3096363,10
3096304,15
3096312,10
3096371,15
3096380,10
3095685,15
3096321,15
3096398,10
3096339,10
3096347,15
3096401,15
3096355,15
3096878,10
3095693,20
3096452,15
3096410,10
3096461,10
3096428,10
3096436,15
3096444,15
3095707,20
3096479,10
3096886,15
3096533,15
3096541,15
3096487,15
3095715,15
3096495,15
3096509,15
3096550,10
3096517,10
3096525,10
3095723,15
3096894,10
3097815,10
3096568,15
3096576,10
3096584,15
3096606,10
3096592,15
3096614,15
3095731,10
3096622,10
3096681,15
3096690,10
3096631,15
3096649,10
3095740,15
3096703,15
3096711,15
3096657,10
3096720,10
3096665,15
3096738,20
3095766,20
3096746,10
3096754,10
3096762,10
3096673,15
3096771,10
3096908,15
3096789,10
3096797,10
3095774,20
3096801,10
3096916,15
3096819,10
3096843,10
3096924,10
3096851,10
3096932,10
3095782,20
3096860,10
3097050,10
3096941,10
3096959,10
3096967,10
3096975,15
3096991,20
3097106,15
3097068,15
3097009,10
3097017,15
3097076,10
3097025,15
3097033,15
3097041,10
3097114,10
3097084,10
3097297,15
3098757,10
3097190,15
3097092,15
3097203,10
3097211,15
3097246,15
3097122,15
3097220,15
3097238,15
3097254,15
3097785,10
3097262,15
3097131,15
3097319,10
3097327,10
3097335,15
3097271,10
3097343,15
3097149,15
3097351,15
3097289,15
3097360,10
3097378,15
3097386,10
3097793,10
3097483,10
3097157,10
3097491,10
3097394,15
3097505,10
3097513,10
3097521,10
3097530,10
3097408,15
3097416,15
3097548,10
3097165,10
3097424,10
3097556,10
3097564,10
3097432,15
3097441,15
3097459,15
3097467,15
3097572,10
3097475,15
3097173,15
3097823,15
3097581,10
3097599,15
3097831,15
3097602,15
3097840,15
3097181,15
3097611,15
3097629,15
3097858,15
3097866,10
3097874,10
3097637,15
3097645,15
3097653,15
3097301,15
3097661,15
3097882,10
3097891,10
3097904,10
3097670,10
3097688,15
3097734,20
3097912,10
3097742,25
3098129,10
3097921,15
3097751,25
3097777,10
3097939,10
3097947,10
3097955,10
3097971,10
3098447,10
3098455,10
3098137,10
3097980,10
3098463,10
3098471,10
3097998,10
3098480,10
3098498,10
3098501,10
3098145,10
3098005,10
3098510,10
3098013,10
3098528,10
3098021,10
3098153,10
3098536,10
3098544,10
3098030,10
3098552,10
3098048,10
3098561,10
3098056,10
3098161,10
3098579,10
3098064,10
3098587,10
3098595,10
3098072,10
3098609,10
3098081,10
3098617,10
3098170,10
3098625,10
3098633,10
3098641,10
3098099,10
3098650,10
3098668,10
3098676,10
3098188,10
3098102,10
3098684,10
3098111,10
3098765,10
3098692,10
3098706,10
3098773,10
3098714,10
3098196,10
3098781,10
3098722,10
3098790,10
3098731,10
3098749,10
3098200,10
3098803,10
3098811,15
3099028,10
3098820,15
3098838,15
3099036,10
3099044,10
3098846,15
3098218,10
3099052,10
3099061,15
3098854,15
3099079,15
3098871,15
3098889,15
3098897,15
3098901,15
3098226,10
3099087,15
3099095,15
3099109,15
3099117,15
3098919,15
3098927,15
3099125,15
3098234,10
3098935,15
3098943,15
3099133,15
3098951,15
3098960,15
3098242,10
3099141,15
3099150,15
3098978,10
3099168,15
3098251,10
3098986,10
3098994,10
3099176,15
3099010,10
3099320,15
3099338,15
3099346,15
3099184,15
3099354,15
3098269,10
3099362,15
3099371,15
3099192,15
3099206,10
3099214,10
3099222,10
3099249,10
3099389,15
3098277,10
3099397,15
3099401,15
3099257,10
3099419,10
3099265,10
3099273,10
3099427,10
3099281,10
3099290,10
3098285,10
3099303,15
3099435,10
3099311,15
3099451,10
3099583,10
3099591,10
3099605,10
3099460,10
3098293,10
3099478,10
3099613,10
3099486,10
3099494,10
3099621,10
3099630,10
3099508,10
3099648,10
3099516,15
3098307,10
3099656,10
3099524,15
3099664,10
3099672,10
3099681,10
3099532,15
3099699,10
3099702,10
3098315,10
3099711,10
3099541,15
3099559,15
3099729,10
3099737,10
3099567,10
3099745,10
3099753,10
3099575,10
3098323,10
3099761,15
3099851,10
3099770,15
3099869,10
3099788,15
3099877,10
3098331,10
3099796,15
3099885,10
3099893,15
3099800,10
3099907,15
3099818,10
3098340,10
3099826,10
3099915,15
3099923,15
3099834,10
3099931,15
3099842,10
3099940,15
3100107,5
3100115,5
3098358,10
3099958,15
3099966,15
3100123,5
3099974,15
3100131,5
3100140,5
3100158,5
3099982,15
3098366,10
3099991,10
3100166,5
3100174,5
3100182,10
3100191,10
3100000,10
3100204,10
3098374,10
3100018,10
3100212,10
3100239,25
3100026,10
3100034,10
3100247,25
3100255,25
3098382,10
3100042,10
3100051,10
3100069,10
3100077,10
3100263,20
3100085,5
3100280,20
3100298,20
3098391,10
3100093,5
3100361,10
3100301,20
3100379,10
3100310,20
3100336,20
3100387,10
3100395,10
3098404,10
3100409,10
3100344,20
3100417,10
3100352,10
3100425,10
3100433,10
3100662,10
3100441,10
3100671,10
3098412,10
3100689,10
3100450,10
3100697,10
3100468,10
3100476,10
3098421,10
3100701,10
3100484,10
3100719,10
3100727,10
3100492,10
3100735,10
3100743,10
3098439,10
3100506,10
3100514,10
3100751,10
3100522,10
3100531,10
3100760,10
3100778,10
3100549,10
3100964,15
3100786,10
3100557,10
3100565,10
3100794,10
3100808,15
3100573,10
3100816,15
3100972,15
3100581,10
3100824,10
3100832,10
3100590,10
3100603,10
3100841,10
3100611,10
3100620,10
3100981,15
3100859,10
3100638,10
3100646,10
3100867,10
3100654,10
3101251,10
3100999,15
3100875,10
3100883,10
3101260,10
3100891,10
3100905,10
3101278,10
3100913,10
3100921,10
3100930,10
3101006,15
3101286,10
3100948,10
3101294,10
3101308,15
3100956,10
3101561,10
3101570,10
3101316,15
3101324,15
3101588,10
3101596,10
3101014,15
3101332,15
3101600,10
3101341,15
3101359,15
3101031,15
3101618,10
3101626,15
3101367,15
3101634,15
3101642,15
3101375,15
3101651,15
3101383,10
3101049,15
3101669,15
3101391,15
3101405,10
3101413,10
3101677,15
3101685,15
3101693,15
3101707,15
3101057,10
3101421,10
3101715,15
3101430,15
3101723,15
3101731,10
3101740,10
3101448,15
3101065,10
3101456,15
3101464,15
3101758,10
3101472,15
3101766,10
3101774,10
3101481,15
3101499,15
3101782,10
3101073,10
3101502,15
3101791,10
3101804,10
3101511,15
3101529,15
3101812,10
3101537,10
3101545,10
3102070,15
3101081,15
3101821,10
3102088,15
3102096,15
3101839,10
3101090,15
3102100,15
3102118,15
3101847,10
3102126,15
3101855,15
3102134,15
3101103,15
3102142,15
3102151,15
3101863,15
3101871,15
3102169,15
3102177,10
3102185,10
3101111,10
3102193,10
3101880,15
3101898,15
3102207,15
3102215,15
3102223,15
3102231,10
3101901,15
3102240,10
3101910,15
3101120,15
3101928,15
3101936,15
3101944,15
3101952,15
3102258,15
3101961,15
3101138,15
3102266,15
3102274,20
3101979,10
3101987,10
3102282,20
3101995,10
3102002,10
3102291,20
3102011,10
3101146,15
3102029,10
3102037,10
3102304,15
3102312,15
3102045,10
3102321,15
3102053,10
3102061,15
3101154,15
3102339,15
3102347,15
3102614,15
3102355,15
3102622,15
3102363,15
3102371,10
3102631,15
3102380,10
3102649,15
3101162,15
3102657,15
3102665,15
3102398,10
3102673,15
3102401,10
3102681,15
3102410,10
3102690,15
3101189,15
3102703,15
3102711,15
3102428,15
3102720,15
3102738,15
3102436,15
3102746,10
3101197,15
3102444,15
3102754,10
3102452,15
3102762,15
3102771,15
3102461,15
3102479,15
3102789,15
3101201,15
3102487,20
3102495,15
3102797,15
3102801,15
3102819,15
3102509,15
3102827,15
3102517,15
3101219,15
3102835,15
3102843,15
3102851,15
3102525,15
3102533,15
3102541,15
3102550,15
3102860,15
3102878,15
3101227,10
3102886,15
3102568,15
3102576,15
3102894,15
3102908,15
3102584,15
3102916,15
3101235,10
3102924,15
3102592,15
3102606,15
3102932,15
3103165,5
3103173,5
3103181,5
3101243,10
3102941,15
3103190,5
3102959,10
3103203,5
3102967,10
3103211,5
3102975,10
3102983,10
3103220,5
3101553,10
3103238,5
3103254,10
3103262,5
3102991,10
3103271,5
3103009,10
3103289,5
3103416,10
3103297,10
3103017,10
3103025,5
3103033,5
3103301,10
3103041,5
3103319,10
3103424,10
3103050,5
3103327,10
3103335,10
3103068,5
3103076,5
3103343,10
3103084,5
3103092,5
3103432,10
3103106,5
3103114,5
3103122,10
3103351,10
3103149,5
3103360,10
3103408,10
3103688,15
3103441,10
3103696,15
3103718,15
3103378,10
3103726,15
3103734,15
3103386,10
3103742,15
3103459,10
3103751,15
3103394,10
3103971,15
3103980,15
3103769,15
3103998,15
3104005,15
3103467,10
3104013,15
3103777,15
3103785,15
3103793,15
3104021,15
3103807,15
3104030,15
3103815,15
3103475,10
3104048,15
3103823,15
3104056,15
3104064,15
3103831,15
3104072,15
3103858,15
3103866,15
3104081,15
3103483,10
3103874,15
3103882,15
3103891,15
3104099,15
3104102,15
3104111,15
3103904,15
3103491,10
3104137,15
3104145,15
3103912,15
3103921,15
3104153,15
3103939,15
3104161,15
3103505,10
3103947,15
3103955,15
3104170,15
3103963,15
3131568,10
3104188,15
3103513,15
